SID,email,Surname,GivenName,MI,Gend,Prog,Enrolment Type,Att,SAT MT,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,MT_Total,Days online 2,Views 2,Contributions 2,Questions 2,Days online 3,Views 3,Contributions 3,Questions 3,Days online 4,Views 4,Contributions 4,Questions 4,Days online 5,Views 5,Contributions 5,Questions 5,Days online,Views,Contributions,Questions,Video_1_W2,Questions_1_W2,Correct_1_W2,Video_2_W2,Questions_2_W2,Correct_2_W2,Video_1_W3,Questions_1_W3,Correct_1_W3,Video_2_W3,Questions_2_W3,Correct_2_W3,Video_1_W4,Questions_1_W4,Correct_1_W4,Video_2_W4,Questions_2_W4,Correct_2_W4,Video_1_W5,Questions_1_W5,Correct_1_W5,Video_2_W5,Questions_2_W5,Correct_2_W5
330474078,yzqm6779@bogus.com,Ni,Li Qin,K,female,FSCI,HECS,Full Time,1,0,0,0,1,1,1,1,0,1,1,60,0,18,2,2,6,8,1,1,4,2,1,1,6,29,1,0,16,57,5,4,60.59949914,62.73666157,56.95920223,75.04268196,82.28298194,59.0859361,78.7578542,76.9869989,100,56.86637669,69.91957258,93.76323175,54.94608584,58.6331176,75.0779933,44.73856132,60.41369191,63.27256958,48.32825762,79.44742432,42.86006539,74.57847271,55.59811865,73.70410588
385743998,igsj1190@bogus.com,Nicol,Charles,K,male,FEIT,HECS,Full Time,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,0,1,1,7,15,1,0,0,0,1,1,15,15,4,2,11.28431991,13.99838016,0,34.83518882,0,12.31728507,0,10.42537022,0,46.39159758,46.08151232,0,0,37.36928511,39.16481638,0,0,0,39.42549557,1.396675651,35.15130696,18.0794302,0,0
372942263,jlpg6998@bogus.com,Nielsen,Summer,H,female,SMED,HECS,Full Time,1,1,1,1,0,1,1,1,1,1,1,90,0,17,4,1,7,22,3,3,7,32,4,0,7,21,4,3,21,92,15,7,78.19144568,81.612553,100,92.62918615,98.12283168,59.02073668,85.93690018,99.91956848,59.177834,87.6715806,95.16927337,60.66879207,92.72443074,78.91123306,50.59021868,100,90.32290257,97.16001955,100,100,100,100,95.01655853,39.90927787
399632301,ocbp8535@bogus.com,Niland,Alex,R,male,FASS,International,Full Time,1,0,0,0,0,0,1,0,0,0,0,10,0,0,1,1,3,6,0,0,0,4,0,0,0,20,0,0,3,30,1,1,24.58905083,16.26283493,20.98450108,4.504092107,61.04624166,0,0,51.88669112,34.22507857,6.753960495,0,0,0,22.77937039,16.43510131,24.83181411,7.066876802,0,16.71323123,0,0,23.85771472,12.39733402,25.04418932
375091549,grgf4368@bogus.com,Niu,Hsin,Z,male,FASS,HECS,Full Time,1,0,0,0,0,0,0,0,0,1,0,10,0,0,1,0,4,1,1,0,3,7,1,0,3,0,1,1,10,8,4,1,12.41984387,20.53593064,0,15.98700478,5.34952563,50.41663422,6.131976746,6.401056161,0,6.773394349,4.373704996,0,14.60706261,7.835802713,0,37.15135231,0,0,21.72480727,0,0,0,3.424001496,13.35878312
334077233,vwpa9814@bogus.com,Niu,Jiang Li,J,female,FEIT,Local,Full Time,1,0,1,1,1,1,0,0,1,0,1,60,0,20,1,0,0,17,1,0,0,0,0,0,7,24,1,1,7,61,3,1,81.78322635,76.55452084,71.44941442,42.68208705,55.85163914,100,96.92043872,61.96496572,51.65033404,56.12279419,49.84588145,74.62775177,28.49557746,71.04225284,75.98624909,62.99298851,48.79640037,52.9719412,43.29370343,40.25125297,10.96840863,81.58267662,67.06282584,31.85480498
369750473,oemi3222@bogus.com,Niu,Wei,Z,male,FASS,HECS,Full Time,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,2,1,0,0,0,0,2,2,0,0,12,2,2,1,0,3.117866606,0,18.16766946,3.996896607,14.61453876,0,0,11.85896508,8.52302852,35.59538068,53.28448402,0,0,1.223571352,0,0,0,11.41269174,0,4.266349372,18.66329738,23.12577859,23.9760936
310345498,araf1247@bogus.com,Nutt,Hayden,S,male,SMED,International,Full Time,1,1,1,1,1,0,1,1,1,1,1,90,0,33,0,0,3,32,1,0,6,22,0,0,5,67,0,0,14,154,1,0,75.24227263,87.90468005,100,91.74645503,96.75472414,48.67783494,81.60900297,95.29859435,91.19917933,95.94487525,90.63632627,50.74203231,89.46329727,70.43598581,76.45503126,98.60920647,69.23902726,86.52567856,85.16950024,100,53.71208832,73.13934717,100,66.58398698
326586105,yfcl7383@bogus.com,O'Bryan,Rory,L,male,FEIT,International,Full Time,1,0,0,1,1,0,1,0,0,1,0,40,4,10,0,0,7,5,0,0,0,21,0,0,2,0,0,0,13,36,0,0,31.15723749,27.63091047,0,40.02774682,57.8712414,14.26117019,33.09056185,39.53497827,66.81817694,20.44556903,35.85613619,15.47021311,53.98438506,35.16455615,43.41126219,43.98439643,37.38258349,22.35085586,50.2295939,27.11809764,54.98767896,42.33282802,66.58060342,32.62018338
329669890,pgmy7263@bogus.com,O'Connell,Ashley,A,female,FEIT,HECS,Part Time,1,0,1,0,0,0,0,1,0,1,0,30,7,8,1,0,5,1,2,2,2,21,2,1,3,31,0,0,17,61,5,3,43.23018554,18.20155429,13.18446655,54.13475223,25.04801529,73.23515127,45.28185783,30.46799002,40.88467821,9.033359854,29.41463995,62.2125319,44.50866938,41.1246206,7.306815913,39.71621046,36.98627296,0,53.87454738,47.29170866,0,29.62044227,39.41135422,0
325864558,odri3094@bogus.com,O'Hara,Annabelle,O,female,SMED,HECS,Full Time,1,0,1,0,1,1,1,1,1,1,1,80,7,12,3,2,7,13,3,0,0,19,4,1,7,21,5,0,21,65,15,3,81.69622213,79.58989062,100,77.22653463,76.28883703,59.13417278,85.6166075,77.60170638,87.88065817,77.13843648,100,78.91099618,79.87828313,75.18824956,68.88912376,64.14446327,75.01331721,86.41569157,78.44064864,73.67712745,66.85882874,69.95636882,84.91803958,9.192891619
377988336,vcsk9388@bogus.com,O'Loughlin,Savannah,R,female,SMED,International,Full Time,1,0,1,1,1,0,1,1,1,1,0,70,6,42,0,0,5,24,1,1,4,23,0,0,3,16,0,0,18,105,1,1,70.13587222,64.55337752,75.90179866,76.32572857,91.94425971,65.89305496,75.63505568,68.08874738,88.06742855,65.36474424,49.23188087,100,67.45164264,62.32631315,96.97797229,62.70444221,87.26746498,39.23668804,62.21295617,81.35448096,100,81.33955252,61.68173796,87.56362912
303900966,uzxs2139@bogus.com,O'Neil,Zachary,B,male,FASS,International,Full Time,1,0,1,1,1,1,1,1,0,0,0,60,1,35,0,0,3,13,0,0,6,26,0,0,5,24,0,0,15,98,0,0,56.07898834,49.41367902,69.8451135,74.94186708,51.37369136,77.08761296,51.47024211,58.7795872,54.87071188,80.84703517,26.19187324,38.52440627,72.53801884,46.17174996,22.52795724,62.40778968,91.36869959,100,51.96409034,48.47174712,69.61482112,51.24654908,59.51515962,57.20184579
389780993,nirb7596@bogus.com,Olsen,Katie,L,female,FEIT,International,Full Time,1,0,0,1,1,0,1,1,1,0,0,50,7,26,1,0,5,35,0,0,1,25,0,0,4,60,0,0,17,146,1,0,70.16978906,61.54547957,23.53360488,28.90043162,57.82477742,68.93166334,47.6132048,78.25182363,55.85880042,67.34056645,51.24186989,36.04452421,33.60650601,46.53521672,35.51465122,41.28746607,55.99029153,73.63422191,35.36795422,58.30378795,77.79875078,27.04667539,44.23724542,88.33483082
337685383,zefy4844@bogus.com,Osburn,Tyler,E,male,FASS,International,Full Time,1,0,1,1,1,0,0,1,0,0,0,40,1,14,0,0,1,0,0,0,0,7,0,0,3,48,1,0,5,69,1,0,54.8925774,61.63611068,11.63529506,42.94135909,54.33103446,25.91080771,25.52242305,41.99621707,22.80180966,63.95439835,39.66934159,38.54424373,41.46800956,36.11789084,21.99543937,57.36142827,35.9150786,40.49409912,34.32167183,34.47196852,64.14861736,36.16437077,53.49445558,7.992401177
352024083,sceq7267@bogus.com,Outhwaite,Matthew,B,male,FSCI,HECS,Full Time,1,0,1,1,0,1,0,1,1,1,1,70,0,9,4,2,0,20,4,4,7,17,4,3,0,10,5,5,7,56,17,14,50.86086894,84.19428181,87.26847917,57.91698064,63.62112109,60.78155146,57.54093715,66.47473796,100,77.54573533,36.4690711,100,84.50559231,75.70415654,22.52488744,56.4366164,61.56368947,93.9542007,100,66.72470744,92.11350678,77.7664947,65.47556432,100
346207929,vxua7059@bogus.com,Pai,Yu,O,female,FSCI,HECS,Full Time,1,0,1,1,0,1,0,1,1,1,0,60,0,8,2,2,7,19,1,1,6,16,1,1,0,0,1,0,13,43,5,4,52.86011914,69.22679001,100,54.36384483,51.19563002,48.97056632,72.32070574,46.76970949,76.96579113,87.8165932,51.68536339,64.51821519,81.02516583,56.54216019,7.217594405,66.45005914,65.38478069,55.6032999,29.51890578,60.73489583,32.57685404,65.0560417,53.3062822,68.68883824
300887942,fedv5020@bogus.com,Pan,Li Na,Y,female,SMED,Local,Full Time,1,1,1,0,0,1,1,1,1,1,1,80,5,9,5,5,0,10,4,1,0,8,4,0,2,32,4,3,7,59,17,9,83.60875203,49.43498803,11.04655774,100,89.13906231,50.79474274,77.55152432,77.58500458,0,96.01174214,90.60561236,55.70432575,75.12404352,89.96349304,51.0167076,92.12432068,76.74113516,83.03150479,87.82745113,88.84794695,100,82.91675432,96.1213492,82.85645545
303172806,itxh7058@bogus.com,Pan,Sying,Z,male,FSCI,HECS,Full Time,1,1,0,0,1,1,0,0,0,1,1,50,5,21,1,0,7,5,1,0,0,10,0,0,0,32,1,1,12,68,3,1,32.89679987,78.1031926,33.05411539,67.03587545,58.33554456,91.46047321,49.405584,51.09145381,99.82140386,58.22752907,55.48206272,23.01699229,51.50111274,70.38159528,43.4874494,36.45867386,36.85236734,48.06693817,48.85914074,89.35760287,86.03725606,57.45132534,51.46865642,7.832817337
374671869,jwlw8695@bogus.com,Pan,Kang,Y,male,FASS,HECS,Full Time,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1,0,0,1,0,7,3,1,1,4,0,1,1,18,3,5,3,0,0,0,19.27814494,0,12.92957404,0,0,26.94497131,0,20.66212654,0,0,11.84931431,0,26.97074654,30.58252191,0,6.001652324,0,0,0,0,0
393082366,masz1022@bogus.com,Pan,Chi,Y,male,FSCI,HECS,Part Time,1,1,0,0,1,1,1,0,0,0,1,50,0,20,2,2,5,6,2,1,4,13,0,0,4,31,0,0,13,70,4,3,50.1469945,51.92701991,50.11670757,46.9180307,20.82449104,76.57565773,57.89204616,49.52217802,54.64816642,38.41858155,18.94402436,60.41151026,42.95221097,67.51155289,50.33596178,41.42210458,80.65136709,36.86200317,47.21721807,48.65746645,32.69737276,62.7092857,58.33475204,0
324929928,nuik5717@bogus.com,Pan,Fang,K,female,SMED,HECS,Part Time,1,1,1,0,1,1,1,1,0,1,0,70,7,22,2,2,6,20,4,4,6,22,1,0,5,36,2,0,24,100,9,6,86.61478141,63.93686614,72.47369115,48.63176134,52.516105,54.71302602,60.15319019,77.75997223,100,51.20440394,78.74267249,44.23657483,82.26579697,68.34042788,37.18112265,66.51716499,63.95155175,100,70.73816318,54.90085954,84.36948545,100,70.51057134,69.42059862
308095161,rbcn4718@bogus.com,Parry,Marcus,B,male,FSCI,HECS,Full Time,1,1,1,1,1,1,1,0,1,1,0,80,5,14,4,4,7,17,4,2,7,27,4,4,7,41,3,2,26,99,15,12,83.67061852,73.27248896,100,78.92056786,72.29177917,84.36108311,96.43806122,82.04734441,57.45999483,100,60.08184374,71.19304884,89.80014708,85.93360395,100,82.77999016,81.08784437,98.99383587,92.87533675,75.96540915,79.15569684,68.27486918,88.30073792,100
309560964,xbke1082@bogus.com,Pawsey,Maya,S,female,FEIT,International,Full Time,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,15,0,0,0,0,1,0,0,0,0,0,2,20,1,0,18.67299439,0,48.90271708,0,3.343363625,0,20.17711921,0,56.03714771,0,0,28.74238996,0,0,0,0,0,0,32.19561045,39.99043284,0,0,0,25.90200408
307866778,zjlq4707@bogus.com,Payten,James,A,male,FEIT,HECS,Full Time,1,0,1,1,1,1,1,1,0,1,0,70,3,18,4,3,0,18,5,0,0,19,4,2,7,21,4,3,10,76,17,8,77.62223778,78.92425329,52.89111437,56.11946141,77.47281399,76.1379825,64.39801673,67.92339165,41.89197797,72.71757283,66.56162282,76.58167188,61.19382143,78.4021096,100,63.77063725,62.94813825,100,64.44324428,93.77528595,86.40507811,56.65012863,71.18761992,57.58301372
353675043,xzhc6142@bogus.com,Pelloe,Kiara,N,female,SMED,International,Part Time,1,0,0,1,1,0,0,1,1,1,1,60,7,3,0,0,2,30,0,0,3,20,0,0,2,17,0,0,14,70,0,0,57.37829225,62.75761683,85.19310459,68.24034535,72.02499116,91.57587186,47.67961253,59.13137133,45.78862232,47.18967661,79.83054255,46.17004225,95.96544578,56.10966102,49.41127611,52.05279109,46.37800206,37.52215035,40.59576086,46.42289282,0,60.84022084,68.71177328,80.74601685
354375944,lbnd8665@bogus.com,Pemulwuy,Archer,A,male,FASS,International,Full Time,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,11,1,1,0,22,0,0,2,40,1,1,0,0,0.919564871,0,15.99085274,0,3.121551537,9.199768149,0,22.26250363,0,0,0,14.21485644,0,28.6880086,0,51.59763561,10.53562037,11.46326565,0,0,0,0
306927447,uraa4991@bogus.com,Peng,Shing,M,male,FSCI,HECS,Full Time,1,1,1,1,1,1,1,0,0,0,1,70,0,24,4,4,7,22,4,4,7,18,4,4,5,15,4,3,19,79,16,15,64.85723346,36.38377332,100,46.71267852,80.53149882,40.16302771,66.82216722,61.07190995,100,48.39856524,71.14715131,80.82067962,57.65190598,56.00800504,0,64.78144719,54.84528159,24.21816425,51.78016771,68.57286472,60.65506304,55.28727001,95.47172912,32.74089952
322717692,omsa9628@bogus.com,Peng,Yan,G,female,SMED,International,Full Time,1,0,1,0,1,1,0,1,1,1,1,70,6,20,0,0,4,0,0,0,6,41,0,0,4,51,0,0,20,112,0,0,69.50036246,55.31986291,100,57.50798357,68.66647177,39.20609624,68.83665316,65.79366771,18.55283874,68.21951141,70.71047977,100,91.23501981,70.2169445,59.31991693,52.06229984,56.22729412,81.36442884,82.79887861,85.55672,72.98931283,81.0291895,73.44765659,52.5636677
335632717,byxs4666@bogus.com,Peng,Ning,X,male,SMED,Local,Full Time,1,1,1,0,0,1,0,0,1,1,1,60,0,27,1,1,5,7,0,0,0,18,0,0,0,9,0,0,5,61,1,1,54.76870703,81.57248264,100,76.58817174,43.44124748,40.23984049,59.8796009,57.37136867,91.62086107,30.37008277,66.54313552,46.57288331,59.71386984,74.26248007,62.1835564,71.83740955,61.08132648,32.88387568,48.88363607,39.6550646,47.19926046,61.43657541,77.75196485,76.87615968
396363767,rcct9241@bogus.com,Peng,Jie,Y,male,SMED,HECS,Full Time,1,0,1,1,1,1,1,1,1,1,0,80,7,19,5,0,0,23,4,4,1,29,4,1,0,30,4,2,8,101,17,7,80.0263283,61.68137578,60.41505757,85.34832329,88.28278992,100,76.39263183,80.62145942,43.29000462,71.92556431,73.12540816,94.92943987,76.74943838,100,84.1095771,76.12722962,76.4763566,90.57215568,82.98602485,78.06263304,100,61.72106905,91.28194134,100
325594216,uhxf6651@bogus.com,Peng,Da-Xia,J,female,SMED,HECS,Full Time,1,1,1,1,1,1,1,0,1,0,1,80,7,20,4,4,6,26,4,4,7,18,5,0,0,31,5,0,20,95,18,8,78.53924339,82.99638241,100,96.14740308,79.69327528,100,87.04422496,77.19297716,94.69220997,61.25187234,68.21171511,67.32767184,77.91716255,76.41201973,54.0045645,77.48279773,92.20371369,100,64.27598169,70.759971,21.23964364,80.63290275,86.51188928,100
372523204,nqtw6254@bogus.com,Peng,Shi,P,male,FASS,HECS,Full Time,1,1,0,0,1,0,0,0,0,1,0,30,1,0,1,1,0,8,2,1,0,5,2,1,6,1,1,0,7,14,6,3,39.13401465,30.03793639,0,46.82919346,35.29958867,74.5858153,36.09465189,20.48672296,0,31.34003658,19.40607736,40.84745003,31.33139156,52.11934273,59.49192838,37.22901409,39.64377384,67.19786849,13.11019677,16.84396314,13.17200927,43.92935716,48.92662991,15.21786396
329673153,dhvu9914@bogus.com,Peng,Kang,W,male,FEIT,HECS,Full Time,1,1,0,0,1,1,1,0,0,0,0,40,0,9,1,1,7,20,1,0,3,2,1,1,0,12,1,0,10,43,4,2,49.64526772,39.38185139,7.682561995,45.13122774,54.17797299,7.444217864,54.25038629,31.42440491,24.50107504,36.11375586,80.01543997,94.58036416,42.60722508,33.74699584,71.92250599,25.22839781,21.93672809,88.17123223,56.39858814,34.07300928,88.05490047,30.4023148,76.42799436,79.39904508
308196800,dfqw7920@bogus.com,Perrett,Marcus,I,male,FEIT,International,Full Time,1,0,1,0,0,0,1,0,1,0,1,40,2,32,0,0,5,32,0,0,7,26,0,0,3,28,0,0,17,118,0,0,35.4679885,57.7781219,10.14214786,37.41792377,56.51976086,20.10287969,49.56970062,43.71113368,69.77332616,33.24212818,27.1767591,67.42401347,38.34296593,41.22775722,67.89492498,43.30405494,21.120583,0,36.36282542,57.68244916,0.783260064,50.01609114,25.81081006,66.16148607
368341745,lflq4188@bogus.com,Pigot,Mitchell,J,male,FSCI,Local,Full Time,1,1,0,1,1,1,0,1,0,1,1,70,1,9,4,1,7,17,4,2,6,12,4,2,3,15,4,0,17,53,16,5,81.31953239,74.47718069,77.1017591,82.49811966,69.13076175,96.46002526,72.69197175,100,31.28938086,78.86916041,75.65496695,43.66362193,66.45660791,77.69355015,55.47728166,57.37530317,74.15202453,66.30577689,66.20934984,58.18099468,100,50.70768326,46.83185766,66.71414418
334627031,fqhv2924@bogus.com,Pollock,Adam,Z,male,FASS,International,Part Time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,11,0,0,1,11,1,1,0,5.68037165,2.255141652,26.3088132,9.059188829,13.82660397,0,28.34071988,0,2.078293951,18.38106726,39.81577097,0,3.329795625,0,16.99440276,8.745716378,0,0,6.955388429,0,0,0,0
365173919,xxof9800@bogus.com,Post,Eva,J,female,SMED,HECS,Full Time,1,0,1,1,1,1,1,0,0,0,1,60,7,12,2,2,7,10,1,0,3,13,1,1,0,29,1,1,17,64,5,4,56.90795508,73.30784003,80.25584583,65.02821948,78.88815936,95.8022535,46.40936491,69.69857813,65.03093655,35.25524747,69.94598319,44.6632546,67.42314773,47.142794,30.9553635,68.42060275,57.60929737,83.91001388,54.46757956,48.95016824,68.34849974,34.38489176,55.23777437,100
304728804,afxg2760@bogus.com,Poynton,Kate,C,female,FSCI,HECS,Part Time,1,1,0,0,1,1,1,1,0,1,1,70,0,17,4,0,3,35,3,2,5,33,1,0,4,45,2,2,12,130,10,4,51.62715882,80.50182363,84.26588553,81.19847083,100,28.93347453,75.14965206,75.54880604,100,51.1136845,66.50911643,82.37244863,65.65428626,67.27436411,82.21233074,67.86276688,61.56459932,100,49.41418295,85.25610508,48.75816523,72.56375696,100,100
393104982,kciv6303@bogus.com,Pratt,Tyler,K,male,FASS,HECS,Full Time,1,1,1,1,1,1,1,1,1,1,1,100,7,19,3,0,6,27,3,0,7,22,4,0,7,43,4,1,27,111,14,1,93.13698817,99.27090591,98.42203486,100,100,100,96.97304836,82.94853745,100,96.77929564,100,55.21019717,84.04635463,100,100,87.86564774,100,100,93.8966123,100,100,93.89371567,92.97894279,71.01338111
338203365,yxbf9083@bogus.com,Prenzel,Blake,I,male,FASS,International,Full Time,1,1,0,1,0,0,1,0,0,1,1,50,0,0,0,0,2,13,0,0,6,0,0,0,4,53,0,0,12,66,0,0,48.88661834,51.87616676,90.83057222,41.63551358,54.64863667,81.58065797,70.44732144,64.32379273,32.20598466,45.74780328,82.48496315,65.60165623,68.23023593,52.66442694,33.48515644,40.1402834,31.06463943,54.97221744,62.53645314,38.63903772,72.07059622,63.01270408,35.67480725,34.72072803
329926933,gquu9946@bogus.com,Ratten,Lucas,E,male,FEIT,HECS,Full Time,1,0,0,0,0,1,1,1,1,0,0,40,7,0,1,0,7,23,1,1,3,7,0,0,4,13,1,1,21,43,3,2,66.14839428,30.47287311,1.012611305,49.89890512,75.02784138,43.23287597,30.25654575,30.16943229,16.68164481,58.44615503,25.56012334,48.25274548,44.79934275,25.02468846,77.1195071,31.78632027,24.3121874,51.49024057,6.876148387,39.16076057,32.61141481,57.99738944,32.60323686,11.44454085
379577371,abuy4861@bogus.com,Ratten,Skye,C,female,FASS,HECS,Part Time,1,0,0,1,1,1,0,1,0,0,0,40,1,24,3,3,0,28,2,2,4,9,1,0,2,40,2,2,7,101,8,7,47.30520883,26.91565448,40.41944713,32.77715178,55.86677623,2.115363711,62.80467469,12.42418642,44.88309271,66.23893366,41.26440949,57.92001513,73.84212523,48.61782744,27.12147846,17.10449491,19.21689136,25.10210499,31.88307906,24.91887654,81.507024,70.37715158,36.30960522,31.7666871
306187565,zyjt4743@bogus.com,Rechner,Daniel,S,male,FEIT,Local,Full Time,1,1,0,1,1,0,1,0,1,0,1,60,7,20,1,1,0,22,1,0,7,6,2,2,0,18,0,0,14,66,4,3,54.60000608,69.79117558,72.32727927,37.10906178,62.07401356,0,90.9011232,22.36270073,50.60157974,60.06487111,38.60793381,51.17169687,47.12769032,55.93550554,88.85359178,48.85449162,96.16041506,42.26574195,69.81986797,57.40140993,52.49072148,79.71316307,69.33870405,28.05167926
339642536,zatd1883@bogus.com,Reid,Evie,T,female,FSCI,HECS,Full Time,1,0,1,1,1,1,0,1,1,0,1,70,7,11,5,2,7,10,4,2,4,31,4,2,4,34,4,3,22,86,17,9,44.41906935,64.80573281,50.31274835,58.11102081,64.6654258,59.94439655,73.58714614,77.76541942,71.52141436,69.6745547,64.39728218,44.01613437,35.04018184,74.27740405,4.341425809,73.89821369,98.26929347,75.36888186,65.99992233,77.64533638,44.70582211,67.64089549,70.73072956,37.72626173
347344906,mfzr5097@bogus.com,Resch,Lucy,T,female,SMED,International,Full Time,1,1,1,1,0,1,1,1,1,1,0,80,4,33,0,0,3,46,0,0,3,41,0,0,5,67,0,0,15,187,0,0,96.61961962,80.03195968,100,67.87513894,75.41693957,45.38969208,82.68472291,66.5101095,86.00215872,64.93717098,75.04771204,84.19317942,74.65198314,74.05607445,93.87297479,79.08207135,76.25192292,95.63565842,61.02758033,66.4418124,48.22127122,77.01379516,84.52885993,100
386049690,epfz4814@bogus.com,Richard,Leo,A,male,FEIT,HECS,Full Time,1,1,1,0,1,1,0,1,1,1,1,80,7,20,4,2,3,21,4,0,7,8,4,1,0,31,4,0,17,80,16,3,65.12951106,76.51043892,55.44085442,84.2630513,96.37684462,100,57.87387256,78.24431201,100,64.86831205,67.11900669,100,60.50351648,77.47145831,100,71.32673607,87.51961439,100,79.59167234,67.59470041,7.00368652,91.73523869,54.21012412,54.37491866
365459726,gqeu4850@bogus.com,Rickard,Tristan,M,male,FSCI,HECS,Full Time,1,1,1,1,1,0,1,1,0,1,0,70,7,24,3,2,1,24,3,0,0,12,4,0,1,33,5,3,9,93,15,5,62.19931386,57.12978436,47.23050192,83.99406197,86.19322073,37.88305827,59.39857514,83.41092379,34.91463223,70.53510534,51.36288136,65.02511864,42.65586025,60.58470243,81.42312702,77.36115013,65.25071628,85.3998704,58.01805399,78.30422975,29.66557082,76.52554466,85.75788275,39.55947203
372322674,xjdn9494@bogus.com,Riordan,Michael,A,male,FSCI,HECS,Full Time,1,1,1,1,1,1,1,1,0,1,0,80,7,20,3,1,7,9,5,5,5,11,4,2,2,31,4,2,21,71,16,10,70.16332534,79.75222441,100,57.88360696,74.7887038,85.64959486,81.42907905,68.50134901,80.02830664,74.61634436,83.42560087,79.54053433,76.6267856,67.58923187,100,62.26341925,85.43538711,86.39817363,75.18484396,73.06260856,23.24781221,72.58118804,82.57743041,100
300247007,mzru3525@bogus.com,Rumble,Jasmine,W,female,SMED,HECS,Full Time,1,1,1,1,0,1,0,0,1,0,0,50,7,4,0,0,7,20,1,0,0,6,1,1,4,25,1,0,18,55,3,1,58.83761584,41.7984296,42.12127773,61.82536619,49.1703669,65.72876611,59.75567179,40.28625595,27.72551321,64.41114019,66.93319622,0.434242009,52.64420938,78.67237099,94.61763866,42.69312301,56.84582631,0,51.82779762,32.6566257,59.20314083,66.77367684,79.02157707,70.02563348
301580988,wumb1993@bogus.com,Samson,Mariam,H,female,SMED,HECS,Full Time,1,1,1,0,1,1,1,0,0,1,0,60,7,26,0,0,0,0,1,0,7,14,1,1,0,34,1,1,14,74,3,2,54.59442763,60.22496204,33.07565394,68.67067061,85.16452108,12.62641803,77.86376876,48.18184061,79.58838025,50.60038015,59.81015049,42.95311376,42.36319147,80.93005588,71.42676237,67.25974216,68.51406743,29.75229278,61.16558792,27.17909007,100,66.01482438,61.67839299,38.88270165
318581432,sqqq3082@bogus.com,Scaddan,Samuel,A,male,SMED,International,Full Time,1,1,1,1,1,0,1,1,0,1,1,80,3,30,0,0,7,21,0,0,6,41,1,0,6,32,0,0,22,124,1,0,100,87.92867848,47.78248942,81.16781504,100,100,92.2396332,76.58099385,100,62.27714687,83.67913216,28.61324166,66.21847118,70.80673647,77.50017556,97.70454754,69.62098254,78.64400577,77.87769674,60.98021525,76.25381258,91.80341529,69.54774626,59.68671381
393653065,sfrw5444@bogus.com,Scarfe,Elizabeth,J,female,SMED,International,Full Time,1,1,1,0,1,1,1,1,0,0,1,70,6,24,0,0,3,29,0,0,6,28,0,0,6,42,0,0,21,123,0,0,71.59863079,89.75472645,100,54.26683047,90.9363636,39.63516481,91.10328268,52.22713976,100,81.36716193,85.32424297,100,77.90955725,53.86761643,90.22651271,76.1193338,70.03759188,41.25551893,58.93581825,88.52316933,100,74.32287276,67.28614484,63.01641001
350577860,exjy6253@bogus.com,Scullin,Daniel,I,male,FASS,International,Part Time,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,5,3,0,0,6.935086412,21.96266081,0,0,2.934199138,0,0,10.47253274,0,4.06009584,15.64068251,0,1.999627746,0,0,0,0,0,34.95699575,14.46809848,0,0,0,0
347611175,quso1253@bogus.com,Seiffert,Callum,L,male,FASS,HECS,Full Time,1,1,1,1,1,1,1,0,1,1,1,90,7,28,4,0,3,12,4,2,0,9,4,1,6,37,4,4,16,86,16,7,91.79377567,86.7340305,100,88.59527067,100,89.35391292,100,90.04050028,97.98083009,79.4055238,75.83475998,100,100,93.12719702,78.49521039,96.37749961,87.4536628,84.47471075,96.46076932,90.57505728,100,86.55529906,85.86459735,53.04769036
319391283,hgsj1593@bogus.com,Septimus,Maddison,T,female,FASS,HECS,Full Time,1,0,0,0,0,1,1,0,0,0,0,20,3,0,0,0,0,0,1,1,0,0,2,1,4,0,0,0,7,0,3,2,49.59616074,23.44142052,36.53359484,33.44800485,0,65.03521236,8.741866773,0,7.0528543,27.02420667,27.11352892,20.51935349,38.76501734,18.81243389,73.69479148,38.83194072,0,40.09399885,46.16627319,31.11305998,22.28244008,16.25974613,18.10501867,43.90313158
307270760,wujw9003@bogus.com,Shao,Tain,L,male,FEIT,HECS,Full Time,1,0,1,1,1,0,0,1,1,1,1,70,7,9,4,3,7,16,3,3,4,10,3,3,0,45,4,1,18,80,14,10,77.43929615,61.23953336,47.45536551,85.96700336,69.48879109,84.9652083,76.06393713,68.60142162,35.54639976,57.55597649,92.77419587,64.44732179,66.71263715,61.98479845,100,64.29652744,77.83873356,90.81051648,54.74584351,69.03443597,45.64567997,76.82650255,87.20961402,85.10880068
